model,persona_type,persona_id,subgroup,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,mean_error_mean,mean_error_std,mean_absolute_error_mean,mean_absolute_error_std,hate_over_flagging_rate_mean,hate_over_flagging_rate_std,offensive_over_flagging_rate_mean,offensive_over_flagging_rate_std,offensive_to_hate_rate_mean,offensive_to_hate_rate_std,n_samples_mean,n_runs
mistral_medium,persona,muslim,religion,0.6204620462046204,0.004667371492980516,0.5634567561474958,0.006805800442408961,0.38385312339560707,0.0072171247429941975,0.5115511551155115,0.004667371492980516,0.5115511551155115,0.004667371492980516,0.38095238095238093,0.01346870059402948,0.4857142857142857,0.02332847374079216,0.8888888888888888,0.0,101.0,3
mistral_medium,persona,jewish,religion,0.6435643564356436,0.0,0.5849676405898673,0.0012997837147224842,0.4306239656070527,0.0001911616061601736,0.5181518151815182,0.004667371492980516,0.5181518151815182,0.004667371492980516,0.4666666666666666,0.01346870059402948,0.36190476190476195,0.01346870059402948,0.7777777777777778,0.0,101.0,3
mistral_medium,persona,atheist,religion,0.6600660066006601,0.004667371492980516,0.6551467023112938,0.004654052687717515,0.5128951900271898,0.0087673539129899,0.3564356435643565,0.00808412456364086,0.4620462046204621,0.004667371492980516,0.3523809523809524,0.026937401188058964,0.30476190476190473,0.048562090605645584,0.6666666666666666,0.0,101.0,3
mistral_medium,persona,hindu,religion,0.6237623762376238,0.00808412456364086,0.5763714386767055,0.012001134089890668,0.4216629249069759,0.016491271312886278,0.47194719471947194,0.01234870424677867,0.504950495049505,0.014002114478941547,0.37142857142857144,0.02332847374079218,0.4857142857142857,0.040406101782088415,0.7037037037037037,0.05237828008789243,101.0,3
mistral_medium,baseline,baseline,other,0.4823529411764706,0.016637806616154077,0.47441561006271843,0.023666468427644385,0.4759800068129041,0.012676489303916644,0.5843137254901961,0.019996154955265855,0.7176470588235295,0.025414669405521013,0.3541666666666667,0.0170103454359943,0.3194444444444445,0.025983731852596816,0.3333333333333333,0.045360921162651446,85.0,3
mistral_medium,persona,15,other,0.4784313725490197,0.02934633244528583,0.45007792660447876,0.030614124542658546,0.4850357047932505,0.028280861872773316,0.5843137254901961,0.030878462251026736,0.6549019607843137,0.03636713135488514,0.23611111111111108,0.03540985773328322,0.5208333333333334,0.03402069087198858,0.2777777777777778,0.0,85.0,3
mistral_medium,persona,35,other,0.5098039215686274,0.005545935538718053,0.495686398691948,0.012577938860712234,0.5147056193282609,0.0057875442436344125,0.5372549019607843,0.022183742154872104,0.615686274509804,0.011091871077436052,0.2222222222222222,0.009820927516479817,0.47222222222222227,0.009820927516479845,0.2777777777777778,0.0,85.0,3
mistral_medium,persona,65,other,0.4448179271708683,0.012451602672769119,0.41128802919590407,0.018439809560817987,0.45741181640045,0.013051654133188411,0.5630718954248366,0.017249206824047934,0.665406162464986,0.009309248939990982,0.19577423167848698,0.009028732929936287,0.6085992907801419,0.033046097197900366,0.24074074074074073,0.026189140043946214,84.66666666666667,3
mistral_medium,persona,no_formal_education,other,0.5176470588235293,0.009605842128561493,0.5206505772877713,0.012665693880617382,0.5205262130451916,0.008863349993943698,0.4549019607843137,0.011091871077436026,0.5960784313725491,0.011091871077436052,0.20138888888888892,0.009820927516479831,0.4305555555555555,0.025983731852596816,0.25925925925925924,0.026189140043946214,85.0,3
mistral_medium,persona,high_school_education,other,0.5019607843137255,0.011091871077436052,0.4965139891487804,0.013386848628971684,0.5129144444490796,0.010277464711288617,0.48235294117647065,0.02541466940552105,0.6,0.025414669405521013,0.18055555555555555,0.042808430576173444,0.5069444444444445,0.0392837100659193,0.24074074074074073,0.026189140043946214,85.0,3
mistral_medium,persona,higher_education,other,0.5019607843137255,0.014673166222642921,0.4836511176577769,0.01712801064903132,0.5058816688009561,0.01592417379236672,0.5568627450980391,0.022183742154872104,0.6274509803921569,0.022183742154872052,0.22916666666666666,0.01701034543599429,0.4791666666666667,0.0170103454359943,0.29629629629629634,0.02618914004394619,85.0,3
mistral_medium,persona,male,other,0.5176470588235293,0.009605842128561493,0.5216487452243307,0.006969463682129675,0.5256796149390873,0.009335223746252811,0.45098039215686275,0.024174172560662656,0.5764705882352941,0.009605842128561493,0.16666666666666666,0.01701034543599429,0.4791666666666667,0.0170103454359943,0.25925925925925924,0.026189140043946214,85.0,3
